NO;TANGGAL;KETERANGAN;NO_REFF;KODE_AKUN;DEBIT;KREDIT
927;21/12/2025;Pembelian 8 kg timun ke Pak Pur;;2111;0;48000
928;21/12/2025;Pembelian 4,5 kg keripik tempe ke Pak Wisnu;;1131;270000;0
929;21/12/2025;Pembelian 4,5 kg keripik tempe ke Pak Wisnu;;2111;0;270000
930;21/12/2025;Koreksi HPP terlalu tinggi periode November 2025;;5174;462000;0
931;21/12/2025;Koreksi HPP terlalu tinggi periode November 2025;;3111;0;462000
932;21/12/2025;Koreksi profit sharing SPPG MBS Wanayasa;;3111;76876;0
933;21/12/2025;Koreksi profit sharing SPPG MBS Wanayasa;;2171;0;76876
934;21/12/2025;Koreksi profit sharing SPPG Kutabanjarnegara;;3111;34927;0
935;21/12/2025;Koreksi profit sharing SPPG Kutabanjarnegara;;2171;0;34927
936;21/12/2025;Koreksi profit sharing SPPG Merden;;3111;46569;0
937;21/12/2025;Koreksi profit sharing SPPG Merden;;2171;0;46569
938;21/12/2025;Koreksi profit sharing SPPG Susukan;;3111;26426;0
939;21/12/2025;Koreksi profit sharing SPPG Susukan;;2171;0;26426
940;21/12/2025;Koreksi profit sharing Korda;;3111;23100;0
941;21/12/2025;Koreksi profit sharing Korda;;2171;0;23100
942;21/12/2025;Koreksi profit sharing PDM;;3111;23100;0
943;21/12/2025;Koreksi profit sharing PDM;;2171;0;23100
944;21/12/2025;Koreksi persedian busuk 3 kg timun periode November 2025;;5311;30000;0
945;21/12/2025;Koreksi persedian busuk 3 kg timun periode November 2025;;1131;0;30000
946;21/12/2025;Koreksi persedian busuk 3 kg timun periode November 2025;;3111;30000;0
947;21/12/2025;Koreksi persedian busuk 3 kg timun periode November 2025;;5311;0;30000
948;21/12/2025;Pelunasan utang pembelian persediaan ke SBS (invoice 13/12 dan 9/12);;2111;18470401;0
949;21/12/2025;Pelunasan utang pembelian persediaan ke SBS (invoice 13/12 dan 9/12);;1112;0;18470401
950;21/12/2025;Pelunasan utang pembelian ayam ke CV Restu Jaya (pembelian 16/12);;2111;11340000;0
951;21/12/2025;Pelunasan utang pembelian ayam ke CV Restu Jaya (pembelian 16/12);;5221;2500;0
952;21/12/2025;Pelunasan utang pembelian ayam ke CV Restu Jaya (pembelian 16/12);;1112;0;11342500
953;21/12/2025;Pelunasan utang pembelian beras SPPG Merden dan SPPG Susukan (pembelian 9/12);;2111;11475000;0
954;21/12/2025;Pelunasan utang pembelian beras SPPG Merden dan SPPG Susukan (pembelian 9/12);;5221;2500;0
955;21/12/2025;Pelunasan utang pembelian beras SPPG Merden dan SPPG Susukan (pembelian 9/12);;1112;0;11477500
956;21/12/2025;Pelunasan utang pembelian 200 kg telur ke Tadus (pembelian 4/12);;2111;5220000;0
957;21/12/2025;Pelunasan utang pembelian 200 kg telur ke Tadus (pembelian 4/12);;5221;2500;0
958;21/12/2025;Pelunasan utang pembelian 200 kg telur ke Tadus (pembelian 4/12);;1112;0;5222500
959;21/12/2025;Pelunasan utang pembelian tahu kulit ke Ummana Food (pembelian 15/12);;2111;1212000;0
960;21/12/2025;Pelunasan utang pembelian tahu kulit ke Ummana Food (pembelian 15/12);;5221;2500;0
961;21/12/2025;Pelunasan utang pembelian tahu kulit ke Ummana Food (pembelian 15/12);;1112;0;1214500
962;21/12/2025;Pelunasan utang pembelian persediaan ke Pak Wisnu (pembelian 14/12 - 16/12);;2111;6619000;0
963;21/12/2025;Pelunasan utang pembelian persediaan ke Pak Wisnu (pembelian 14/12 - 16/12);;5221;6500;0
964;21/12/2025;Pelunasan utang pembelian persediaan ke Pak Wisnu (pembelian 14/12 - 16/12);;1112;0;6625500
965;21/12/2025;Pelunasan utang pembelian timun ke Pak Pur (pembelian 14/12 dan 15/12);;2111;450000;0
966;21/12/2025;Pelunasan utang pembelian timun ke Pak Pur (pembelian 14/12 dan 15/12);;1112;0;450000
967;21/12/2025;Kas masuk ke kas harian dari kas di bank;;1111;5000000;0
968;21/12/2025;Kas masuk ke kas harian dari kas di bank;;1112;0;5000000
969;21/12/2025;Pembelian 3 dus mie kuning 3 ayam 110 g dan 2 renteng lada bubuk;;1131;134400;0
970;21/12/2025;Pembelian 3 dus mie kuning 3 ayam 110 g dan 2 renteng lada bubuk;;2111;0;134400
971;21/12/2025;Pembelian 6 pcs bakso 500 g;;1131;114000;0
972;21/12/2025;Pembelian 6 pcs bakso 500 g;;2111;0;114000
973;21/12/2025;Pembelian 20 kg kelengkeng SPPG Kutabanjarnegara ke Bu Lis;;1131;770000;0
974;21/12/2025;Pembelian 20 kg kelengkeng SPPG Kutabanjarnegara ke Bu Lis;;2111;0;770000
975;21/12/2025;Reimburse akomodasi dan kas masuk pembelian persediaan ke Mas Dandi (transaksi 8/11 dan 17/12);;2141;40000;0
976;21/12/2025;Reimburse akomodasi dan kas masuk pembelian persediaan ke Mas Dandi (transaksi 8/11 dan 17/12);;2142;100000;0
977;21/12/2025;Reimburse akomodasi dan kas masuk pembelian persediaan ke Mas Dandi (transaksi 8/11 dan 17/12);;2111;585500;0
978;21/12/2025;Reimburse akomodasi dan kas masuk pembelian persediaan ke Mas Dandi (transaksi 8/11 dan 17/12);;1111;0;725500
979;21/12/2025;Reimburse uang Mas Denny (transaksi 21/10, 7/11, 11/11, dan 21/12);;2141;296500;0
980;21/12/2025;Reimburse uang Mas Denny (transaksi 21/10, 7/11, 11/11, dan 21/12);;2111;299900;0
981;21/12/2025;Reimburse uang Mas Denny (transaksi 21/10, 7/11, 11/11, dan 21/12);;1111;0;596400
982;21/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;5111;1571400;0
983;21/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;1131;0;1571400
984;21/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;1121;1982500;0
985;21/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;4111;0;1982500
986;21/12/2025;Pembelian pisau dapur dan penjepit saringan minyak di Shopee;;1141;43500;0
987;21/12/2025;Pembelian pisau dapur dan penjepit saringan minyak di Shopee;;2111;0;43500
988;21/12/2025;Pelunasan piutang SPPG Merden (pengiriman 17/12);;1112;16246000;0
989;21/12/2025;Pelunasan piutang SPPG Merden (pengiriman 17/12);;1121;0;16246000
990;22/12/2026;Pelunasan piutang SPPG Susukan (pengiriman 18/12);;1112;1500000;0
991;22/12/2026;Pelunasan piutang SPPG Susukan (pengiriman 18/12);;1121;0;1500000
992;22/12/2026;Pelunasan piutang SPPG Susukan (pengiriman 17/12);;1112;15455000;0
993;22/12/2026;Pelunasan piutang SPPG Susukan (pengiriman 17/12);;1121;0;15455000
994;22/12/2026;Pembelian persediaan ke Bu Dewi;;1131;1192500;0
995;22/12/2026;Pembelian persediaan ke Bu Dewi;;2111;0;1192500
996;22/12/2026;Pembelian 715 pcs siomay ke Bu Dewi;;1131;893750;0
997;22/12/2026;Pembelian 715 pcs siomay ke Bu Dewi;;2111;0;893750
998;22/12/2026;Pembelian 100 pcs siomay ke Bu Dewi;;1131;125000;0
999;22/12/2026;Pembelian 100 pcs siomay ke Bu Dewi;;2111;0;125000
1000;22/12/2026;Pembelian 405 pcs tahu putih ke Ummana Food;;1131;243000;0
1001;22/12/2026;Pembelian 405 pcs tahu putih ke Ummana Food;;2111;0;243000
1002;22/12/2026;Pembelian 36,5 kg buah naga SPPG Kutabanjarnegara ke Bu Lis;;1131;474500;0
1003;22/12/2026;Pembelian 36,5 kg buah naga SPPG Kutabanjarnegara ke Bu Lis;;2111;0;474500
1004;22/12/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;5111;3445600;0
1005;22/12/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;1131;0;3445600
1006;22/12/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;1121;4226250;0
1007;22/12/2026;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;4111;0;4226250
1008;22/12/2026;Pembelian akomodasi makan rapat SCS;;5171;150000;0
1009;22/12/2026;Pembelian akomodasi makan rapat SCS;;2141;0;150000
1010;22/12/2026;Pembelian ATK di Shopee;;1141;86175;0
1011;22/12/2026;Pembelian ATK di Shopee;;1111;0;86175
1012;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 14/12);;1112;17703500;0
1013;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 14/12);;1121;0;17703500
1014;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 15/12);;1112;23492400;0
1015;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 15/12);;1121;0;23492400
1016;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 16/12);;1112;22515500;0
1017;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 16/12);;1121;0;22515500
1018;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 17/12);;1112;69803500;0
1019;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 17/12);;2111;30000;0
1020;23/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 17/12);;1121;0;69833500
1021;23/12/2025;Pembelian 150 karton susu ultramilk full cream 125 ml ke Bu Lis;;1131;18000000;0
1022;23/12/2025;Pembelian 150 karton susu ultramilk full cream 125 ml ke Bu Lis;;2111;0;18000000
1023;23/12/2025;Pembelian 415 pcs pisang ambon ke Bu Lis;;1131;726250;0
1024;23/12/2025;Pembelian 415 pcs pisang ambon ke Bu Lis;;2111;0;726250
1025;23/12/2025;Pembelian 415 pcs roti cokelat dan 415 pcs roti abon ke Bu Sri;;1131;2490000;0
1026;23/12/2025;Pembelian 415 pcs roti cokelat dan 415 pcs roti abon ke Bu Sri;;2111;0;2490000
1027;23/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;5111;6568050;0
1028;23/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;1131;0;6568050
1029;23/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;1121;7347000;0
1030;23/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 20/12);;4111;0;7347000
1031;23/12/2025;Reimburse pembelian akomodasi rapat SCS ke Mas Denny (pembelian 22/12);;2141;150000;0
1032;23/12/2025;Reimburse pembelian akomodasi rapat SCS ke Mas Denny (pembelian 22/12);;1111;0;150000
1033;23/12/2025;Pelunasan utang pembelian 4,5 kg keripik tempe ke Pak Wisnu (pembelian 21/12);;2111;270000;0
1034;23/12/2025;Pelunasan utang pembelian 4,5 kg keripik tempe ke Pak Wisnu (pembelian 21/12);;1111;0;270000
1035;23/12/2025;Penjualan 1 karung beras (25 kg) ke HW;;5111;347500;0
1036;23/12/2025;Penjualan 1 karung beras (25 kg) ke HW;;1131;0;347500
1037;23/12/2025;Penjualan 1 karung beras (25 kg) ke HW;;1111;375000;0
1038;23/12/2025;Penjualan 1 karung beras (25 kg) ke HW;;4111;0;375000
1039;23/12/2025;Penjualan 3 kg telur ke Bu Yatimah;;5111;83400;0
1040;23/12/2025;Penjualan 3 kg telur ke Bu Yatimah;;1131;0;83400
1041;23/12/2025;Penjualan 3 kg telur ke Bu Yatimah;;1111;78000;0
1042;23/12/2025;Penjualan 3 kg telur ke Bu Yatimah;;4111;0;78000
1043;23/12/2025;Penjualan 2 kg telur ke Bu Asih;;5111;55600;0
1044;23/12/2025;Penjualan 2 kg telur ke Bu Asih;;1131;0;55600
1045;23/12/2025;Penjualan 2 kg telur ke Bu Asih;;1111;54000;0
1046;23/12/2025;Penjualan 2 kg telur ke Bu Asih;;4111;0;54000
1047;23/12/2025;Penjualan 1 kg telur ke Pak Dirin;;5111;27800;0
1048;23/12/2025;Penjualan 1 kg telur ke Pak Dirin;;1131;0;27800
1049;23/12/2025;Penjualan 1 kg telur ke Pak Dirin;;1111;27000;0
1050;23/12/2025;Penjualan 1 kg telur ke Pak Dirin;;4111;0;27000
1051;23/12/2025;Penjualan 1 kg telur ke Bu Yayu;;5111;27800;0
1052;23/12/2025;Penjualan 1 kg telur ke Bu Yayu;;1131;0;27800
1053;23/12/2025;Penjualan 1 kg telur ke Bu Yayu;;1111;27000;0
1054;23/12/2025;Penjualan 1 kg telur ke Bu Yayu;;4111;0;27000
1055;23/12/2025;Penjualan 10 kg telur ke Pak Mus;;5111;278000;0
1056;23/12/2025;Penjualan 10 kg telur ke Pak Mus;;1131;0;278000
1057;23/12/2025;Penjualan 10 kg telur ke Pak Mus;;1111;280000;0
1058;23/12/2025;Penjualan 10 kg telur ke Pak Mus;;4111;0;280000
1059;23/12/2025;Penjualan 10 kg telur ke Bu Sur;;5111;278000;0
1060;23/12/2025;Penjualan 10 kg telur ke Bu Sur;;1131;0;278000
1061;23/12/2025;Penjualan 10 kg telur ke Bu Sur;;1111;260000;0
1062;23/12/2025;Penjualan 10 kg telur ke Bu Sur;;4111;0;260000
1063;23/12/2025;Penjualan 10 kg telur ke Bu Gembrot;;5111;278000;0
1064;23/12/2025;Penjualan 10 kg telur ke Bu Gembrot;;1131;0;278000
1065;23/12/2025;Penjualan 10 kg telur ke Bu Gembrot;;1111;270000;0
1066;23/12/2025;Penjualan 10 kg telur ke Bu Gembrot;;4111;0;270000
1067;23/12/2025;Penjualan 10 kg telur ke Pak Eka;;5111;278000;0
1068;23/12/2025;Penjualan 10 kg telur ke Pak Eka;;1131;0;278000
1069;23/12/2025;Penjualan 10 kg telur ke Pak Eka;;1121;265000;0
1070;23/12/2025;Penjualan 10 kg telur ke Pak Eka;;4111;0;265000
1071;23/12/2025;Penjualan 10 kg telur ke Bu Halimah Pacor;;5111;278000;0
1072;23/12/2025;Penjualan 10 kg telur ke Bu Halimah Pacor;;1131;0;278000
1073;23/12/2025;Penjualan 10 kg telur ke Bu Halimah Pacor;;1121;270000;0
1074;23/12/2025;Penjualan 10 kg telur ke Bu Halimah Pacor;;4111;0;270000
1075;23/12/2025;Penjualan 3 kg telur ke Bu Halimah;;5111;83400;0
1076;23/12/2025;Penjualan 3 kg telur ke Bu Halimah;;1131;0;83400
1077;23/12/2025;Penjualan 3 kg telur ke Bu Halimah;;1121;81000;0
1078;23/12/2025;Penjualan 3 kg telur ke Bu Halimah;;4111;0;81000
1079;23/12/2025;Pembelian BBM;;5172;200000;0
1080;23/12/2025;Pembelian BBM;;1111;0;200000
1081;24/12/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 17/12);;1112;8967000;0
1082;24/12/2025;Pelunasan piutang SPPG MBS Wanayasa (pengiriman 17/12);;1121;0;8967000
1083;24/12/2025;Kas keluar uang bensin Mas Rifki keperluan kopi retail;;1124;50000;0
1084;24/12/2025;Kas keluar uang bensin Mas Rifki keperluan kopi retail;;1111;0;50000
1085;24/12/2025;Pelunasan uang bensin keperluan kopi retail (transaksi 24/12);;2151;50000;0
1086;24/12/2025;Pelunasan uang bensin keperluan kopi retail (transaksi 24/12);;1124;0;50000
1087;24/12/2025;Pelunasan utang pembelian bika almond ke Nandaswara (pembelian 17/12);;2111;4250000;0
1088;24/12/2025;Pelunasan utang pembelian bika almond ke Nandaswara (pembelian 17/12);;1112;0;4250000
1089;24/12/2025;Pelunasan utang pembelian ikan dori ke Pak Wandi (pembelian 17/12);;2111;8360000;0
1090;24/12/2025;Pelunasan utang pembelian ikan dori ke Pak Wandi (pembelian 17/12);;5221;2500;0
1091;24/12/2025;Pelunasan utang pembelian ikan dori ke Pak Wandi (pembelian 17/12);;1112;0;8362500
1092;24/12/2025;Pelunasan utang pembelian beras SPPG Susukan ke Pak Slamet (pembelian 14/12 dan 18/12);;2111;4522500;0
1093;24/12/2025;Pelunasan utang pembelian beras SPPG Susukan ke Pak Slamet (pembelian 14/12 dan 18/12);;5221;2500;0
1094;24/12/2025;Pelunasan utang pembelian beras SPPG Susukan ke Pak Slamet (pembelian 14/12 dan 18/12);;1112;0;4525000
1095;24/12/2025;Pelunasan utang pembelian bakso ke Sarah Matari (pembelian 15/12);;2111;6000000;0
1096;24/12/2025;Pelunasan utang pembelian bakso ke Sarah Matari (pembelian 15/12);;5221;2500;0
1097;24/12/2025;Pelunasan utang pembelian bakso ke Sarah Matari (pembelian 15/12);;1112;0;6002500
1098;24/12/2025;Pelunasan utang pembelian sayur ke Pak Safrudin (pembelian 14/12 - 16/12);;2111;6321000;0
1099;24/12/2025;Pelunasan utang pembelian sayur ke Pak Safrudin (pembelian 14/12 - 16/12);;6111;0;1000
1100;24/12/2025;Pelunasan utang pembelian sayur ke Pak Safrudin (pembelian 14/12 - 16/12);;1112;0;6320000
1101;24/12/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 7/12 - 18/12);;2111;84460600;0
1102;24/12/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 7/12 - 18/12);;1112;0;84460600
1103;24/12/2025;Penjualan 10 kg telur ke HW;;5111;278000;0
1104;24/12/2025;Penjualan 10 kg telur ke HW;;1131;0;278000
1105;24/12/2025;Penjualan 10 kg telur ke HW;;1111;280000;0
1106;24/12/2025;Penjualan 10 kg telur ke HW;;4111;0;280000
1107;24/12/2025;Penjualan 10 kg telur ke Pak Muslih;;5111;278000;0
1108;24/12/2025;Penjualan 10 kg telur ke Pak Muslih;;1131;0;278000
1109;24/12/2025;Penjualan 10 kg telur ke Pak Muslih;;1111;270000;0
1110;24/12/2025;Penjualan 10 kg telur ke Pak Muslih;;4111;0;270000
1111;24/12/2025;Penjualan 11 kg telur ke Pak Rudin;;5111;305800;0
1112;24/12/2025;Penjualan 11 kg telur ke Pak Rudin;;1131;0;305800
1113;24/12/2025;Penjualan 11 kg telur ke Pak Rudin;;1111;297000;0
1114;24/12/2025;Penjualan 11 kg telur ke Pak Rudin;;4111;0;297000
1115;24/12/2025;Penjualan 10 kg telur ke Pak Eka;;5111;278000;0
1116;24/12/2025;Penjualan 10 kg telur ke Pak Eka;;1131;0;278000
1117;24/12/2025;Penjualan 10 kg telur ke Pak Eka;;1121;265000;0
1118;24/12/2025;Penjualan 10 kg telur ke Pak Eka;;4111;0;265000
1119;24/12/2025;Penjualan 10 kg telur ke Pak Asto Wibowo;;5111;278000;0
1120;24/12/2025;Penjualan 10 kg telur ke Pak Asto Wibowo;;1131;0;278000
1121;24/12/2025;Penjualan 10 kg telur ke Pak Asto Wibowo;;1121;270000;0
1122;24/12/2025;Penjualan 10 kg telur ke Pak Asto Wibowo;;4111;0;270000
1123;24/12/2025;Penjualan 10 kg telur ke Bu Titis;;5111;278000;0
1124;24/12/2025;Penjualan 10 kg telur ke Bu Titis;;1131;0;278000
1125;24/12/2025;Penjualan 10 kg telur ke Bu Titis;;1121;270000;0
1126;24/12/2025;Penjualan 10 kg telur ke Bu Titis;;4111;0;270000
1127;24/12/2025;Penjualan 2 kg telur ke Bu Halimah;;5111;55600;0
1128;24/12/2025;Penjualan 2 kg telur ke Bu Halimah;;1131;0;55600
1129;24/12/2025;Penjualan 2 kg telur ke Bu Halimah;;1111;54000;0
1130;24/12/2025;Penjualan 2 kg telur ke Bu Halimah;;4111;0;54000
1131;24/12/2025;Pelunasan piutang penjualan 10 kg telur dari Pak Eka (penjualan 23/12);;1111;265000;0
1132;24/12/2025;Pelunasan piutang penjualan 10 kg telur dari Pak Eka (penjualan 23/12);;1121;0;265000
1133;24/12/2025;Pelunasan piutang penjualan 10 kg telur dari Bu Halimah Pacor (penjualan 23/12);;1111;270000;0
1134;24/12/2025;Pelunasan piutang penjualan 10 kg telur dari Bu Halimah Pacor (penjualan 23/12);;1121;0;270000
1135;24/12/2025;Pelunasan piutang penjualan 3 kg telur dari Bu Halimah (penjualan 23/12);;1111;81000;0
1136;24/12/2025;Pelunasan piutang penjualan 3 kg telur dari Bu Halimah (penjualan 23/12);;1121;0;81000
1137;24/12/2025;Pembelian akomodasi makan;;5171;25000;0
1138;24/12/2025;Pembelian akomodasi makan;;2141;0;25000
1139;25/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 21/12);;1112;1958500;0
1140;25/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 21/12);;1121;0;1958500
1141;25/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 22/12);;1112;4226250;0
1142;25/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 22/12);;1121;0;4226250
1143;25/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 23/12);;1112;7347000;0
1144;25/12/2025;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 23/12);;1121;0;7347000
1145;27/12/2025;Reimburse pembelian akomodasi makan ke Pak Sodik (transaksi 24/12);;2141;25000;0
1146;27/12/2025;Reimburse pembelian akomodasi makan ke Pak Sodik (transaksi 24/12);;1111;0;25000
1147;27/12/2025;Kas bon belanja persediaan;;1121;1200000;0
1148;27/12/2025;Kas bon belanja persediaan;;1111;0;1200000
1149;27/12/2025;Parkir di Depo Pelita;;5191;4000;0
1150;27/12/2025;Parkir di Depo Pelita;;1111;0;4000
1151;27/12/2025;Parkir di Gunung Mas;;5191;3000;0
1152;27/12/2025;Parkir di Gunung Mas;;1111;0;3000
1153;27/12/2025;Pakir di Topaz;;5191;3000;0
1154;27/12/2025;Pakir di Topaz;;1111;0;3000
1155;27/12/2025;Penjualan 1 pcs minyak goreng 2 liter ke Pak Sodik;;5111;39100;0
1156;27/12/2025;Penjualan 1 pcs minyak goreng 2 liter ke Pak Sodik;;1131;0;39100
1157;27/12/2025;Penjualan 1 pcs minyak goreng 2 liter ke Pak Sodik;;1111;40000;0
1158;27/12/2025;Penjualan 1 pcs minyak goreng 2 liter ke Pak Sodik;;4111;0;40000
1159;27/12/2025;Parkir di Toko Brayan Maju;;5191;3000;0
1160;27/12/2025;Parkir di Toko Brayan Maju;;1111;0;3000
1161;27/12/2025;Parkir di Toko Sri Rejeki;;5191;3000;0
1162;27/12/2025;Parkir di Toko Sri Rejeki;;1111;0;3000
1163;27/12/2025;Pendapatan Diterima Dimuka dari SPPG Kutabanjarnegara (pengiriman 28/12);;1112;12970000;0
1164;27/12/2025;Pendapatan Diterima Dimuka dari SPPG Kutabanjarnegara (pengiriman 28/12);;2181;0;12970000
1165;28/12/2025;Pelunasan piutang penjualan 10 kg telur dari Pak Asto Wibowo (penjualan 24/11);;1111;270000;0
1166;28/12/2025;Pelunasan piutang penjualan 10 kg telur dari Pak Asto Wibowo (penjualan 24/11);;1121;0;270000
1167;28/12/2025;Pelunasan piutang penjualan 10 kg telur dari Bu Titis (penjualan 24/11);;1111;270000;0
1168;28/12/2025;Pelunasan piutang penjualan 10 kg telur dari Bu Titis (penjualan 24/11);;1121;0;270000
1169;28/12/2025;Pelunasan kas bon belanja persediaan;;1111;1200000;0
1170;28/12/2025;Pelunasan kas bon belanja persediaan;;1121;0;1200000
1171;28/12/2025;Pembelian 125 pack keju emina cheddar slice '10s di Rita Supermall Purwokerto;;1131;1185425;0
1172;28/12/2025;Pembelian 125 pack keju emina cheddar slice '10s di Rita Supermall Purwokerto;;5211;75;0
1173;28/12/2025;Pembelian 125 pack keju emina cheddar slice '10s di Rita Supermall Purwokerto;;1111;0;1185500
1174;28/12/2025;Pembelian BBM;;5172;200000;0
1175;28/12/2025;Pembelian BBM;;1111;0;200000
1176;28/12/2025;Parkir di Pasar;;5191;3000;0
1177;28/12/2025;Parkir di Pasar;;1111;0;3000
1178;28/12/2025;Parkir di Pasar Panican;;5191;3000;0
1179;28/12/2025;Parkir di Pasar Panican;;1111;0;3000
1180;28/12/2025;Parkir di Depo Pelita Sokaraja;;5191;4000;0
1181;28/12/2025;Parkir di Depo Pelita Sokaraja;;1111;0;4000
1182;28/12/2025;Parkir di Rita Sokaraja;;5191;2000;0
1183;28/12/2025;Parkir di Rita Sokaraja;;1111;0;2000
1184;28/12/2025;Parkir di Rita Supermall Purwokerto;;5191;6000;0
1185;28/12/2025;Parkir di Rita Supermall Purwokerto;;1111;0;6000
1186;28/12/2025;Pembelian 415 pcs abon ayam 25 g ke Bu Fitri;;1131;2075000;0
1187;28/12/2025;Pembelian 415 pcs abon ayam 25 g ke Bu Fitri;;2111;0;2075000
1188;28/12/2025;Pembelian 415 pack roti tawar ke Nismara Bakery;;1131;3320000;0
1189;28/12/2025;Pembelian 415 pack roti tawar ke Nismara Bakery;;2111;0;3320000
1190;28/12/2025;Pembelian 45 kg jeruk santang SPPG Kutabanjarnegara ke Bu Lis;;1131;1485000;0
1191;28/12/2025;Pembelian 45 kg jeruk santang SPPG Kutabanjarnegara ke Bu Lis;;2111;0;1485000
1192;28/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 26/12);;5111;11800425;0
1193;28/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 26/12);;1131;0;11800425
1194;28/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 26/12);;2181;12970000;0
1195;28/12/2025;Pengiriman SPPG Kutabanjarnegara (pemesanan 26/12);;4111;0;12970000
1196;28/12/2025;Pembelian box penyimpanan kunci;;1141;45225;0
1197;28/12/2025;Pembelian box penyimpanan kunci;;2111;0;45225
1198;29/12/2025;Pembelian galon isi ulang;;5171;8000;0
1199;29/12/2025;Pembelian galon isi ulang;;1111;0;8000
1200;29/12/2025;2 kg telur rugi timbangan;;5311;55600;0
1201;29/12/2025;2 kg telur rugi timbangan;;1131;0;55600
1202;29/12/2025;1,5 kg telur busuk;;5311;41700;0
1203;29/12/2025;1,5 kg telur busuk;;1131;0;41700
1204;30/12/2025;2,5 kg telur pecah untuk akomodasi kantor;;5171;69500;0
1205;30/12/2025;2,5 kg telur pecah untuk akomodasi kantor;;1131;0;69500
1206;30/12/2025;Kas masuk penjualan beras kemasan 5 kg retail SCS ke Lazizmu Banjarnegara;;1112;8064000;0
1207;30/12/2025;Kas masuk penjualan beras kemasan 5 kg retail SCS ke Lazizmu Banjarnegara;;2151;0;8064000
1208;30/12/2025;Pelunasan utang pembelian 200 kg telur ke Tadus (pembelian 13/12);;2111;5560000;0
1209;30/12/2025;Pelunasan utang pembelian 200 kg telur ke Tadus (pembelian 13/12);;5221;2500;0
1210;30/12/2025;Pelunasan utang pembelian 200 kg telur ke Tadus (pembelian 13/12);;1112;0;5562500
1211;30/12/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 13/12 dan 14/12);;2111;9171800;0
1212;30/12/2025;Pelunasan utang pembelian persediaan ke SBS (pembelian 13/12 dan 14/12);;1112;0;9171800
1213;30/12/2025;Pelunasan utang pembelian tahu putih ke Ummana Food (pembelian 22/12);;2111;243000;0
1214;30/12/2025;Pelunasan utang pembelian tahu putih ke Ummana Food (pembelian 22/12);;5221;2500;0
1215;30/12/2025;Pelunasan utang pembelian tahu putih ke Ummana Food (pembelian 22/12);;1112;0;245500
1216;30/12/2025;Pelunasan utang pembelian roti abon dan roti cokelat ke Bu Sri (pembelian 23/12);;2111;2490000;0
1217;30/12/2025;Pelunasan utang pembelian roti abon dan roti cokelat ke Bu Sri (pembelian 23/12);;5221;2500;0
1218;30/12/2025;Pelunasan utang pembelian roti abon dan roti cokelat ke Bu Sri (pembelian 23/12);;1112;0;2492500
1219;30/12/2025;Pelunasan utang pembelian abon ke Bu Fitri (pembelian 28/12);;2111;2075000;0
1220;30/12/2025;Pelunasan utang pembelian abon ke Bu Fitri (pembelian 28/12);;5221;2500;0
1221;30/12/2025;Pelunasan utang pembelian abon ke Bu Fitri (pembelian 28/12);;1112;0;2077500
1222;30/12/2025;Kas keluar pembayaran modal ke Tamzis;;1121;25450000;0
1223;30/12/2025;Kas keluar pembayaran modal ke Tamzis;;5221;6500;0
1224;30/12/2025;Kas keluar pembayaran modal ke Tamzis;;1112;0;25456500
